url,name,beam,frequency,symbol_rate,forward_error_correction,video_encoding,language,encryption,ch_type
https://www.lyngsat.com/radiochannels/fr/RFI-Diverse-1.html,RFI Diverse 1,C,3964 R,4166,2-Jan,,,,radio
https://www.lyngsat.com/radiochannels/fr/RFI-Diverse-2.html,RFI Diverse 2,C,3964 R,4166,2-Jan,,,,radio
https://www.lyngsat.com/radiochannels/fr/RFI-Diverse-3.html,RFI Diverse 3,C,3964 R,4166,2-Jan,,,,radio
https://www.lyngsat.com/radiochannels/fr/RFI-Francais.html,RFI Français,C,3964 R,4166,2-Jan,,Fre,,radio
https://www.lyngsat.com/radiochannels/fr/RFI-Langues-1.html,RFI Langues 1,C,3964 R,4166,2-Jan,,,,radio
https://www.lyngsat.com/radiochannels/fr/RFI-Langues-2.html,RFI Langues 2,C,3964 R,4166,2-Jan,,,,radio
https://www.lyngsat.com/radiochannels/fr/RFI-Musique.html,RFI Musique,C,3964 R,4166,2-Jan,,Fre,,radio
https://www.lyngsat.com/radiochannels/fr/Trace-FM-Kenya.html,Trace FM Kenya,Africa & Europe,3834 H,1585,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/fr/Voltage.html,Voltage,South East Africa,10845 H,30000,3-Feb,,Fre,,radio
https://www.lyngsat.com/radiochannels/ga/Radio-Gabon.html,Radio Gabon,East hemi,4044 L,3360,4-Mar,,Fre,,radio
https://www.lyngsat.com/radiochannels/gh/Inka-FM.html,Inka FM,Africa & Europe,3834 H,1585,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/gh/Joy-FM.html,Joy FM,Africa & Europe,3990 R,9036,6-May,,Eng,,radio
https://www.lyngsat.com/radiochannels/gh/Peace-FM.html,Peace FM,Africa & Europe,3990 R,9036,6-May,,Eng,,radio
https://www.lyngsat.com/radiochannels/gh/YFM.html,YFM,Africa & Europe,3990 R,9036,6-May,,Eng,,radio
https://www.lyngsat.com/radiochannels/gn/Radio-Guinee.html,Radio Guinée,East hemi,3843 R,4550,2-Jan,,Fre,,radio
https://www.lyngsat.com/radiochannels/gt/Alfa.html,Alfa,Americas & Europe,3774 H,10560,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/gt/Fiesta.html,Fiesta,Americas & Europe,3774 H,10560,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/gt/Galaxia.html,Galaxia (Guatemala),Americas & Europe,3774 H,10560,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/gt/Joya.html,Joya,Americas & Europe,3774 H,10560,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/gt/Radio-Ranchera.html,Radio Ranchera,Americas & Europe,3774 H,10560,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/gt/Radio-Sonora.html,Radio Sonora (Guatemala),Americas & Europe,3774 H,10560,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/gt/Tropicalida.html,Tropicálida,Americas & Europe,3774 H,10560,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/hn/ABC-Radio.html,ABC Radio,Americas C,3780 V,2941,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/hn/Accion-925-FM.html,Acción 92.5 FM,Americas C,3982 V,8750,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/hn/Joya-FM.html,Joya FM,Americas C,3982 V,8750,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/hn/Mia-FM.html,Mia FM,Americas C,3982 V,8750,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/hn/Picosa-937-FM.html,Picosa 93.7 FM,Americas C,3982 V,8750,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/hn/Radio-Hit-997-FM.html,Radio Hit 99.7 FM,Americas C,3982 V,8750,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/hn/Radio-Nacional-de-Honduras.html,Radio Nacional de Honduras,Americas C,4148 V,6400,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/hn/Radio-Satelite.html,Radio Satélite,Americas C,4148 V,6400,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/hn/Radio-Universal-Honduras.html,Radio Universal Honduras,Americas C,3982 V,8750,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/in/AIR-Amritsar.html,AIR Amritsar,None,3875 H,1000,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/in/AIR-FM-Gold-Delhi.html,AIR FM Gold Delhi,None,3875 H,1000,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/in/AIR-FM-Rainbow-Lucknow.html,AIR FM Rainbow Lucknow,None,3875 H,1000,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/in/AIR-FM-Rainbow-Mumbai.html,AIR FM Rainbow Mumbai,None,3875 H,1000,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/in/AIR-Marathi.html,AIR Marathi,None,3875 H,1000,4-Mar,,Mar,,radio
https://www.lyngsat.com/radiochannels/it/Radio-Maria-Philippines.html,Radio Maria Philippines,Asia & Australia & Pacific,4056 H,256,2-Jan,?-?,Tgl,,radio
https://www.lyngsat.com/radiochannels/it/Radio-Maria-Sierra-Leone.html,Radio Maria Sierra Leone,East hemi,3867 R,257,2-Jan,0-0,Eng,,radio
https://www.lyngsat.com/radiochannels/jp/NHK-World-Japan-Radio.html,NHK World Japan Radio,West hemi,4166 H,19910,2-Jan,,,,radio
https://www.lyngsat.com/radiochannels/ke/Anguo-FM.html,Anguo FM,Africa & Europe,4138 V,1304,6-May,,,,radio
https://www.lyngsat.com/radiochannels/ke/ATG-Radio.html,ATG Radio,Africa,11057 V,29984,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ke/Berur-FM.html,Berur FM,West hemi,3703 L,4000,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ke/Biblia-Husema-Broadcasting.html,Biblia Husema Broadcasting,Africa,11057 V,29984,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ke/Capital-FM.html,Capital FM (Kenya),Sub-Sahara,3785 R,5757,9-Aug,,Eng,,radio
https://www.lyngsat.com/radiochannels/ke/Classic-FM.html,Classic FM (Kenya),Sub-Sahara,3785 R,5757,9-Aug,,Eng,,radio
https://www.lyngsat.com/radiochannels/ke/Coro-FM.html,Coro FM,None,3846 R,6730,3-Feb,,,,radio
https://www.lyngsat.com/radiochannels/ke/Dala-FM.html,Dala FM,Africa,11057 V,29984,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/ke/East-FM.html,East FM (Kenya),West hemi,3781 L,1915,5-Apr,,,,radio
https://www.lyngsat.com/radiochannels/ke/Ebru-Radio.html,Ebru Radio,EMEA,3857 L,4270,4-Mar,,Som,,radio
https://www.lyngsat.com/radiochannels/ke/Ejok-FM.html,Ejok FM,Africa,11057 V,29984,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ke/Emoo-FM.html,Emoo FM,42-43,3898 R,20150,6-May,,,,radio
https://www.lyngsat.com/radiochannels/ke/Family-Radio.html,Family Radio (Kenya),Africa,11057 V,29984,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/ke/Getu-FM.html,Getu FM,Africa & Europe,3834 H,1585,4-Mar,,Som,,radio
https://www.lyngsat.com/radiochannels/ke/Gichichio-FM.html,Gichichio FM,Africa & Europe,3834 H,1585,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ke/Gukena-FM.html,Gukena FM,West hemi,3781 L,1915,5-Apr,,,,radio
https://www.lyngsat.com/radiochannels/ke/HomeBoyz-Radio.html,HomeBoyz Radio,West hemi,3781 L,1915,5-Apr,,,,radio
https://www.lyngsat.com/radiochannels/ke/Hope-FM.html,Hope FM,Africa,11057 V,29984,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/ke/Hot-96.html,Hot 96,39.7-41.7,3871 L,2150,6-May,,Eng,,radio
https://www.lyngsat.com/radiochannels/ke/Iftiin-FM.html,Iftiin FM,None,3846 R,6730,3-Feb,,,,radio
https://www.lyngsat.com/radiochannels/ke/Iganjo-FM.html,Iganjo FM,Africa,11057 V,29984,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ke/Ingo-FM.html,Ingo FM,None,3846 R,6730,3-Feb,,,,radio
https://www.lyngsat.com/radiochannels/ke/Kameme-FM.html,Kameme FM,42-43,3898 R,20150,6-May,,,,radio
https://www.lyngsat.com/radiochannels/ke/Kayu-FM.html,Kayu FM,Africa & Europe,3834 H,1585,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/ke/KBC-English-Service.html,KBC English Service,None,3846 R,6730,3-Feb,,Eng,,radio
https://www.lyngsat.com/radiochannels/ke/KBC-Radio-Taifa.html,KBC Radio Taifa,None,3846 R,6730,3-Feb,,,,radio
https://www.lyngsat.com/radiochannels/ke/Kigooco-FM.html,Kigooco FM,Africa,11057 V,29984,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ke/Kiss-FM.html,Kiss FM (Kenya),West hemi,3781 L,1915,5-Apr,,,,radio
https://www.lyngsat.com/radiochannels/ke/Kitwek-FM.html,Kitwek FM,None,3846 R,6730,3-Feb,,,,radio
https://www.lyngsat.com/radiochannels/ke/Lulu-FM.html,Lulu FM,Africa & Europe,3834 H,1585,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ke/Mayian-FM.html,Mayian FM,42-43,3898 R,20150,6-May,,,,radio
https://www.lyngsat.com/radiochannels/ke/Mayienga-FM.html,Mayienga FM,None,3846 R,6730,3-Feb,,,,radio
https://www.lyngsat.com/radiochannels/ke/Meru-FM.html,Meru FM,42-43,3898 R,20150,6-May,,,,radio
https://www.lyngsat.com/radiochannels/ke/Milele-FM.html,Milele FM,42-43,3898 R,20150,6-May,,,,radio
https://www.lyngsat.com/radiochannels/ke/Minto-FM.html,Minto FM,None,3846 R,6730,3-Feb,,,,radio
https://www.lyngsat.com/radiochannels/ke/Msenangu-FM.html,Msenangu FM,42-43,3898 R,20150,6-May,,,,radio
https://www.lyngsat.com/radiochannels/ke/Mwangaza-wa-Neno-FM.html,Mwangaza wa Neno FM,Africa & Europe,4117 V,1166,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ke/Mwatu-FM.html,Mwatu FM,None,3846 R,6730,3-Feb,,,,radio
https://www.lyngsat.com/radiochannels/ke/Nam-Lolwe-FM.html,Nam Lolwe FM,Africa,11057 V,29984,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ke/Nation-FM.html,Nation FM (Kenya),Sub-Sahara,3785 R,5757,9-Aug,,Eng,,radio
https://www.lyngsat.com/radiochannels/ke/Njata-FM.html,Njata FM,Africa,11057 V,29984,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ke/Nosim-FM.html,Nosim FM,None,3846 R,6730,3-Feb,,,,radio
https://www.lyngsat.com/radiochannels/ke/NRG-Radio.html,NRG Radio,39.7-41.7,3940 L,2083,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/ke/Osiepe-FM.html,Osiepe FM,42-43,3898 R,20150,6-May,,,,radio
https://www.lyngsat.com/radiochannels/ke/Pwani-FM.html,Pwani FM,None,3846 R,6730,3-Feb,,,,radio
https://www.lyngsat.com/radiochannels/ke/Radio-Citizen.html,Radio Citizen,39.7-41.7,3871 L,2150,6-May,,,,radio
https://www.lyngsat.com/radiochannels/ke/Radio-Damal.html,Radio Damal,Africa,11057 V,29984,4-Mar,,Som,,radio
https://www.lyngsat.com/radiochannels/ke/Radio-Jambo.html,Radio Jambo,West hemi,3781 L,1915,5-Apr,,,,radio
https://www.lyngsat.com/radiochannels/ke/Radio-Maisha.html,Radio Maisha,42-43,3898 R,20150,6-May,,,,radio
https://www.lyngsat.com/radiochannels/ke/Sangu-FM.html,Sang'u FM,Africa & Europe,3834 H,1585,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ke/Sidai-FM.html,Sidai FM,Africa & Europe,3834 H,1585,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ke/Spice-FM.html,Spice FM,West hemi,3703 L,4000,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ke/Star-FM.html,Star FM (Kenya),Africa,11057 V,29984,4-Mar,,Som,,radio
https://www.lyngsat.com/radiochannels/ke/Taboiyat-FM.html,Taboiyat FM,Africa,11057 V,29984,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ke/Vybez-Radio.html,Vybez Radio,West hemi,3703 L,4000,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/kg/Birinchi-Radio.html,Birinchi Radio,Central Asia,11097 H,23627,5-Apr,,Kir,,radio
https://www.lyngsat.com/radiochannels/kg/El-FM.html,El FM,Central Asia,11097 H,23627,5-Apr,,Kir,,radio
https://www.lyngsat.com/radiochannels/kg/Kyrgyz-Radiosu.html,Kyrgyz Radiosu,Central Asia,11097 H,23627,5-Apr,,Kir,,radio
https://www.lyngsat.com/radiochannels/kg/Maral-FM-Bishkek.html,Maral FM Bishkek,Central Asia,11097 H,23627,5-Apr,,Kir,,radio
https://www.lyngsat.com/radiochannels/kg/Maral-FM-Osh.html,Maral FM Osh,Central Asia,11097 H,23627,5-Apr,,Kir,,radio
https://www.lyngsat.com/radiochannels/kg/Min-Kiyal-FM.html,Min Kiyal FM,Central Asia,11097 H,23627,5-Apr,,Kir,,radio
https://www.lyngsat.com/radiochannels/kg/Radio-OK.html,Radio OK,Central Asia,11097 H,23627,5-Apr,,Kir,,radio
https://www.lyngsat.com/radiochannels/kg/Radyo-Manas-Radiosy.html,Radyo Manas Radiosy,Central Asia,11097 H,23627,5-Apr,,,,radio
https://www.lyngsat.com/radiochannels/kg/Sanjyra-Radiosu.html,Sanjyra Radiosu,Central Asia,11097 H,23627,5-Apr,,Kir,,radio
https://www.lyngsat.com/radiochannels/kg/Suiunchu-FM.html,Suiunchu FM,Central Asia,11097 H,23627,5-Apr,,Kir,,radio
https://www.lyngsat.com/radiochannels/kg/Tumar-FM.html,Tumar FM,Central Asia,11097 H,23627,5-Apr,,Kir,,radio
https://www.lyngsat.com/radiochannels/kp/KCBS.html,KCBS,None,4180 V,4167,5-Mar,,Kor,,radio
https://www.lyngsat.com/radiochannels/kp/Voice-of-Korea.html,Voice of Korea,None,4180 V,4167,5-Mar,,,,radio
https://www.lyngsat.com/radiochannels/kw/Kuwait-Radio-One.html,Kuwait Radio One,EMEA,3934 L,27500,8-Jul,,Ara,,radio
https://www.lyngsat.com/radiochannels/kw/Kuwait-Radio-Two.html,Kuwait Radio Two,EMEA,3934 L,27500,8-Jul,,Ara,,radio
https://www.lyngsat.com/radiochannels/kz/Pavlodar-Radio.html,Pavlodar Radio,TV,11650 V,1080,4-Mar,,Kaz,,radio
https://www.lyngsat.com/radiochannels/la/Lao-National-Radio-567-AM.html,Lao National Radio 567 AM,0,3410 V,3200,4-Mar,,Lao,,radio
https://www.lyngsat.com/radiochannels/la/Lao-National-Radio-FM-1.html,Lao National Radio FM 1,0,3410 V,3200,4-Mar,,Lao,,radio
https://www.lyngsat.com/radiochannels/la/Lao-Security-Radio.html,Lao Security Radio,0,3478 V,3200,3-Feb,,Lao,,radio
https://www.lyngsat.com/radiochannels/la/LATV-FM.html,LATV FM,C,3647 H,3200,4-Mar,,Lao,,radio
https://www.lyngsat.com/radiochannels/la/Luang-Prabang-Radio.html,Luang Prabang Radio,C,3653 H,2400,4-Mar,,Lao,,radio
https://www.lyngsat.com/radiochannels/ma/Hit-Radio-Burkina-Faso.html,Hit Radio Burkina Faso,EMEA,3866 L,1150,4-Mar,,Fre,,radio
https://www.lyngsat.com/radiochannels/ma/Hit-Radio-Congo.html,Hit Radio Congo,EMEA,3866 L,1150,4-Mar,,Fre,,radio
https://www.lyngsat.com/radiochannels/ma/Hit-Radio-Cote-dIvoire.html,Hit Radio Côte d'Ivoire,EMEA,3866 L,1150,4-Mar,,Fre,,radio
https://www.lyngsat.com/radiochannels/ma/Hit-Radio-Gabon.html,Hit Radio Gabon,EMEA,3866 L,1150,4-Mar,,Fre,,radio
https://www.lyngsat.com/radiochannels/ma/Hit-Radio-Niger.html,Hit Radio Niger,EMEA,3866 L,1150,4-Mar,,Fre,,radio
https://www.lyngsat.com/radiochannels/ma/Hit-Radio-Togo.html,Hit Radio Togo,EMEA,3866 L,1150,4-Mar,,Fre,,radio
https://www.lyngsat.com/radiochannels/ma/Hit-Radio.html,Hit Radio (Morocco),EMEA,3866 L,1150,4-Mar,,Fre,,radio
https://www.lyngsat.com/radiochannels/ma/Radio-Azawan.html,Radio Azawan,EMEA,3866 L,1150,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/mg/Alliance-FM-92.html,Alliance FM 92,South East Africa,10845 H,30000,3-Feb,,Fre,,radio
https://www.lyngsat.com/radiochannels/mg/Viva-988-FM.html,Viva 98.8 FM,South East Africa,10845 H,30000,3-Feb,,Fre,,radio
https://www.lyngsat.com/radiochannels/ml/ORTM-Chaine-2.html,ORTM Chaîne 2,Global,4129 L,2060,4-Mar,,Fre,,radio
https://www.lyngsat.com/radiochannels/ml/ORTM-Radio-Mali.html,ORTM Radio Mali,Global,4129 L,2060,4-Mar,,Fre,,radio
https://www.lyngsat.com/radiochannels/mm/Cherry-FM.html,Cherry FM,None,4061 L,5415,4-Mar,,Bur,,radio
https://www.lyngsat.com/radiochannels/mm/FM-Bagan.html,FM Bagan,None,4061 L,5415,4-Mar,,Bur,,radio
https://www.lyngsat.com/radiochannels/mm/Lower-Tineyinthar-Radio.html,Lower Tineyinthar Radio,None,4049 L,15000,4-Mar,,Bur,,radio
https://www.lyngsat.com/radiochannels/mm/Mandalay-FM.html,Mandalay FM,None,4061 L,5415,4-Mar,,Bur,,radio
https://www.lyngsat.com/radiochannels/mm/Myanmar-International-Radio.html,Myanmar International Radio,None,4061 L,5415,4-Mar,,Bur,,radio
https://www.lyngsat.com/radiochannels/mm/Myanmar-Radio-International.html,Myanmar Radio International,None,4049 L,15000,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/mm/Myanmar-Radio-National.html,Myanmar Radio National,None,4049 L,15000,4-Mar,,Bur,,radio
https://www.lyngsat.com/radiochannels/mm/Padamyar-FM.html,Padamyar FM,None,4061 L,5415,4-Mar,,Bur,,radio
https://www.lyngsat.com/radiochannels/mm/Shwe-FM.html,Shwe FM,None,4061 L,5415,4-Mar,,Bur,,radio
https://www.lyngsat.com/radiochannels/mm/Star-FM-Radio.html,Star FM Radio,C,3576 V,21600,3-Feb,,Bur,,radio
https://www.lyngsat.com/radiochannels/mm/Teen-Radio.html,Teen Radio,None,4061 L,5415,4-Mar,,Bur,,radio
https://www.lyngsat.com/radiochannels/mm/Tha-Pyay.html,Tha Pyay,None,4049 L,15000,4-Mar,,Bur,,radio
https://www.lyngsat.com/radiochannels/mm/Thazin-FM-Radio.html,Thazin FM Radio,C,3576 V,21600,3-Feb,,Bur,,radio
https://www.lyngsat.com/radiochannels/mm/Upper-Tineyinthar-Radio.html,Upper Tineyinthar Radio,None,4049 L,15000,4-Mar,,Bur,,radio
https://www.lyngsat.com/radiochannels/mr/Radio-Coran.html,Radio Coran  (Mauritania),EMEA,3884 R,27500,6-May,,Ara,,radio
https://www.lyngsat.com/radiochannels/mr/Radio-Mauritanie.html,Radio Mauritanie,EMEA,3884 R,27500,6-May,,Ara,,radio
https://www.lyngsat.com/radiochannels/mv/VFM-99.html,VFM 99,None,3975 V,34284,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/mw/Capital-FM.html,Capital FM (Malawi),Africa & Europe,3817 H,3333,2-Jan,,Eng,,radio
https://www.lyngsat.com/radiochannels/mw/Times-Radio.html,Times Radio,West hemi,4025 R,1665,6-May,,Eng,,radio
https://www.lyngsat.com/radiochannels/mw/Zodiak-Radio.html,Zodiak Radio,Africa & Europe,3817 H,3333,2-Jan,,Eng,,radio
https://www.lyngsat.com/radiochannels/mx/Alfa-913-FM.html,Alfa 91.3 FM,Hemi,4118 H,1550,,,Spa,,radio
https://www.lyngsat.com/radiochannels/mx/El-Fonografo-690-FM.html,El Fonógrafo 690 FM,Hemi,4118 H,1550,,,Spa,,radio
https://www.lyngsat.com/radiochannels/mx/Exa-FM-Costa-Rica.html,Exa FM Costa Rica,Americas & Europe,3930 H,4000,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/mx/Joya-937-FM.html,Joya 93.7 FM,Hemi,4118 H,1550,,,Spa,,radio
https://www.lyngsat.com/radiochannels/mx/La-Mejor-FM-Costa-Rica.html,La Mejor FM Costa Rica,Americas & Europe,3930 H,4000,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/mx/La-Z-1073-FM.html,La Z 107.3 FM,Hemi,4118 H,1550,,,Spa,,radio
https://www.lyngsat.com/radiochannels/mx/Maria-Vision-Radio-USA.html,María+Visión Radio USA,West hemi,4174 V,3333,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/mx/Maria-Vision-Radio.html,María+Visión Radio,West hemi,4174 V,3333,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/mx/Radio-Centro-1030-AM.html,Radio Centro 1030 AM,Hemi,4118 H,1550,,,Spa,,radio
https://www.lyngsat.com/radiochannels/mx/Radio-Mexiquense-1600-AM.html,Radio Méxiquense 1600 AM,Conus,12276 R,10500,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/mx/Radio-Mexiquense-911-FM.html,Radio Méxiquense 91.1 FM,Conus,12276 R,10500,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/mx/Radio-Red-1110-AM.html,Radio Red 1110 AM,Hemi,4118 H,1550,,,Spa,,radio
https://www.lyngsat.com/radiochannels/mx/Universal-881-FM.html,Universal 88.1 FM,Hemi,4118 H,1550,,,Spa,,radio
https://www.lyngsat.com/radiochannels/mx/Universal-Guadalajara.html,Universal Guadalajara,Hemi,4118 H,1550,,,Spa,,radio
https://www.lyngsat.com/radiochannels/mx/Universal-Monterrey.html,Universal Monterrey,Hemi,4118 H,1550,,,Spa,,radio
https://www.lyngsat.com/radiochannels/mx/Universal-Stereo-Online.html,Universal Stereo Online,Hemi,4118 H,1550,,,Spa,,radio
https://www.lyngsat.com/radiochannels/ng/Hi-Impact-Radio.html,Hi-Impact Radio,Africa & Europe,4003 V,2204,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/ng/Naija-FM-Lagos.html,Naija FM Lagos,Sub-Sahara,3751 R,18315,6-May,,Eng,,radio
https://www.lyngsat.com/radiochannels/ng/Ray-Power-FM-Abuja.html,Ray Power FM Abuja,42-43,3945 R,2080,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/ng/Ray-Power-FM.html,Ray Power FM,42-43,3943 R,2080,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/ng/Rhythm.html,Rhythm,Sub-Sahara,3751 R,18315,6-May,,Eng,,radio
https://www.lyngsat.com/radiochannels/ng/Soundcity-Radio-885-Nairobi.html,Soundcity Radio 88.5 Nairobi,Africa & Europe,3834 H,1585,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/ng/Star-FM-1015.html,Star FM 101.5,Sub-Sahara,3751 R,18315,6-May,,Eng,,radio
https://www.lyngsat.com/radiochannels/ng/Wazobia-FM-Lagos.html,Wazobia FM Lagos,Sub-Sahara,3751 R,18315,6-May,,Eng,,radio
https://www.lyngsat.com/radiochannels/nz/531-Pi.html,531 Pi,West hemi,4146 V,8400,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/nz/Base-FM.html,Base FM,NZB,12456 H,22500,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/nz/George-FM.html,George FM,NZB,12456 H,22500,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/nz/RNZ-Concert.html,RNZ Concert,NZB,12456 H,22500,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/nz/RNZ-National.html,RNZ National,NZB,12456 H,22500,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/nz/RNZ-Pacific.html,RNZ Pacific,West hemi,4146 V,8400,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/om/Holy-Quran-Radio.html,Holy Quran Radio (Oman),EMEA,3934 L,27500,8-Jul,,Ara,,radio
https://www.lyngsat.com/radiochannels/om/Radio-Oman-FM.html,Radio Oman FM,EMEA,3934 L,27500,8-Jul,,Eng,,radio
https://www.lyngsat.com/radiochannels/om/Radio-Oman.html,Radio Oman,EMEA,3934 L,27500,8-Jul,,Ara,,radio
https://www.lyngsat.com/radiochannels/pe/La-Inolvidable.html,La Inolvidable,Americas C,4080 H,666,,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/La-Zona.html,La Zona,Americas C,4178 H,1666,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/Oxigeno.html,Oxigeno,Americas C,4178 H,1666,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/Radio-Felicidad-889-FM.html,Radio Felicidad 88.9 FM,Americas C,4178 H,1666,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/Radio-MegaMix.html,Radio MegaMix,Americas C,4178 H,1666,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/Radio-Moda.html,Radio Moda,Americas C,4080 H,666,,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/Radio-Nacional.html,Radio Nacional,Americas C,4110 H,4444,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/Radio-Nueva-Q.html,Radio Nueva Q,Americas C,4080 H,666,,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/Radio-Ritmo-Romantica.html,Radio Ritmo Romántica,Americas C,4080 H,666,,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/Radiomar.html,Radiomar,Americas C,4080 H,666,,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/RPP-Noticias-Arequipa.html,RPP Noticias Arequipa,Americas C,4178 H,1666,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/RPP-Noticias-Cajamarca.html,RPP Noticias Cajamarca,Americas C,4178 H,1666,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/RPP-Noticias-Cusco.html,RPP Noticias Cusco,Americas C,4178 H,1666,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/RPP-Noticias-Huancayo.html,RPP Noticias Huancayo,Americas C,4178 H,1666,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/RPP-Noticias-Ica.html,RPP Noticias Ica,Americas C,4178 H,1666,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/RPP-Noticias-Lima.html,RPP Noticias Lima,Americas C,4178 H,1666,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/RPP-Noticias-National.html,RPP Noticias National,Americas C,4178 H,1666,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/RPP-Noticias-Piura.html,RPP Noticias Piura,Americas C,4178 H,1666,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/RPP-Noticias-Trujillo.html,RPP Noticias Trujillo,Americas C,4178 H,1666,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/RPP-Noticias.html,RPP Noticias,Americas C,4178 H,1666,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/pe/Studio-92.html,Studio 92,Americas C,4178 H,1666,4-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/pg/Lalokau-FM.html,Lalokau FM,C,3888 H,PLP 0,,,Eng,,radio
https://www.lyngsat.com/radiochannels/pg/NBC-National-Radio.html,NBC National Radio,C,3888 H,PLP 0,,,Eng,,radio
